text,aspect1,aspect2,aspect3,aspect4,aspect5,aspect6,aspect7,aspect8,aspect9
máy cũ chủ nhiệt_tình 2 sản_phẩm 3 chủ,0,0,0,0,0,0,0,0,1
2 mua hàng shop ưng_ý chất_lượng sản_phẩm tốt hình đẹp khó_chịu thái_độ kiểm_tra hàng khó_chịu mời uống đợi kiểm_tra khó_chịu 5p,0,1,0,0,0,0,0,0,0
máy đẹp shop giao hàng đúng chuẩn chức_năng ổn_định cấu_hình mạnh_mẽ mạng phim game tuyệt_vời màn_hình cảm_ứng nhạy giá_cả hợp_lý hài_lòng vừa_ý shop giao hàng đúng như mong_đợi,1,1,1,0,1,0,0,0,0
mua máy hãng giá yêu_thương máy đẹp mượt,0,1,1,0,1,1,0,0,0
máy màu xanh ngọc sang_trọng đậm_đà đẹp hình tội đặt_hàng không chú_ý mã giảm_giá 100k áp_dụng tiếc 🧐 mua chú_ý,0,1,0,0,0,0,0,0,0
máy đẹp ưng oke thank shop !,0,1,0,0,0,0,0,0,0
giao hàng nhanh đảm_bảo ok kích_hoạt giúp bảo_hành shop,0,0,0,1,0,0,0,0,0
đt 4g nhưg game chậm lag nhìu vân củg không nhạy lắm,0,0,0,0,0,0,0,0,0
đúng chuẩn shop giao hàng đúng quảng_cáo chất_lượng tốt test ứng_dụng chạy mượt lắm pin trâu_bò cảm_ứng lướt êm hình sắt nét shop nhiệt_tình tận_tâm khách_hàng chế_độ hậu_mãi rõ_ràng giới_thiệu bạn_bè người_thân ủng_hộ shop,1,0,1,0,0,0,1,0,0
máy_đẹp chất_lượng sản_phẩm mong_đợi shop phục_vụ nhiệt_tình giá_cả túi_tiền giao đầy_đủ hộp ốp lưng hài_lòng dịch_vụ shop,0,1,0,0,1,0,1,1,0
máy_tính đẹp như chất_lượng oke tầm giá shop đóng_gói hàng kĩ giao nhanh,0,1,0,1,0,0,0,0,0
máy nguyên shop 5sao uy_tín,0,0,0,0,0,1,0,0,0
sp tốt tầm giá 1 triệu ngoại_hình máy đẹp tầm 95 % cpu sd810 ram 3gb đáp_ứng tốt nhu_cầu thông_thường ( gmail zalo nghe gọi nhắn không game không chế : - máy nhẹ cảm_giác cầm không chắc_tay lắm - cài apps nhanh nóng máy,0,1,1,0,1,0,0,0,0
giao hàng hơi,0,0,0,1,0,0,0,0,0
sản_phẩm tốt chất_lượng đúng như shop quảng_bá chức_năng hoạt_động tốt ổn_định màu_sắc rực_rỡ cảm_ứng nhạy lướt êm_ái pin vừa_ý hài_lòng sản_phẩm chị_em an_tâm sản_phẩm shop,1,0,1,0,0,0,0,0,0
máy ngoại_hình đẹp pin vẻ thay chai r cảm_giác pin tụt nhanh tưởng shop tặng cường_lực không,1,1,0,0,0,0,0,1,0
sản_phẩm tốt nguyên hàng nhanh shop tận thoại giá ổn tầm 1 xxx x không bàn_cãi,0,0,0,1,0,1,1,0,0
camera chưa net máy giá shop gói hàng kỹ ngoại_hình máy đẹp,1,1,0,1,0,0,0,0,0
hàng hãng nguyên seal ok lắm ae,0,0,0,0,0,1,0,0,0
điện_thoại ổn shop nhiệt_tình hướng_dẫn unlock cài tiếng việt chi_tiết nhu_cầu ủng_hộ shop,0,0,0,0,0,0,1,0,0
shop giao hàng chất_lượng tốt test ứng_dụng hoạt_động ổn_định màn_hình màu_sắc rực_rỡ như mong_đợi cảm_ứng nhạy chụp hình đẹp đều hài_lòng vừa_ý shop uy_tín giao hàng đúng như quảng_cáo ủng_hộ 10 chất_lượng shop,1,0,1,0,0,0,0,0,0
shop uy_tín giao hàng đúng chất_lượng đúng như quảng_cáo kiểm_tra máy không lỗi nhân_viên shop nhiệt_tình vui_vẻ tận_tâm phục_vụ chuyên_nghiệp hài_lòng dịch_vụ chon 5sao shop xứng_đáng 5 *,0,0,0,1,0,0,1,0,0
đẹp máy uy_tín giao hàng chất_lượng đúng như quảng_cáo cấu_hình mạnh_mẽ màu_sắc rực_rỡ như mong_đợi hài_lòng vừa_ý giá_cả hợp_lý ủng_hộ mua,1,1,0,0,1,0,0,0,0
máy đẹp shop giao hàng đúng chuẩn chức_năng ổn_định cấu_hình mạnh_mẽ mạng phim game tuyệt_vời màn_hình cảm_ứng nhạy giá_cả hợp_lý hài_lòng vừa_ý shop giao hàng đúng như mong_đợi,1,1,1,1,1,0,0,0,0
shop nhiệt_tình gói hàng kỹ chụp ảnh gửi hàng cường_lực tặng tai_nghe giao hàng cực nhanh grab 2 tiếng hàng ủng_hộ tiếp,0,0,0,1,1,0,1,1,0
đóng_gói cẩn_thận máy đẹp nguyên niêm_phong hài_lòng,0,1,0,1,0,1,0,0,0
hang tốt mua mua flash sale ưng_ý chúc shop thành_công,0,0,0,0,0,0,0,0,1
máy_đẹp chức_năng tốt màn_hình cảm_ứng nhạy camera sắt nét test hài_lòng shop uy_tín giao hàng đúng hẹn sản_phẩm tốt giới_thiệu bạn_bè ủng_hộ shop,1,1,1,1,0,0,1,0,0
sản_phẩm chuẩn đúng hàng hãng shop giao hàng nhanh đúng quảng_cáo chất_lượng tốt máy đẹp máy 2 hài_lòng chức_năng ổn_định pin trâu_bò sạc nhanh màn_hình cảm_ứng nhạy shop hài_lòng sản_phẩm 5,1,1,1,1,0,1,0,0,0
sản_phẩm chuẩn đúng hàng hãng shop giao hàng nhanh đúng quảng_cáo chất_lượng tốt máy đẹp máy 2 hài_lòng chức_năng ổn_định pin trâu_bò sạc nhanh màn_hình cảm_ứng nhạy shop hài_lòng sản_phẩm 5,1,1,1,1,0,1,0,0,0
sản_phẩm mô_tả chữ âm_thanh lớn shop phục_vụ nhiệt_tình,1,1,0,0,0,0,1,0,0
loa mua nghe củng đồng_tiền bát gạo rẽ chất_lượng,0,0,0,0,0,0,0,0,0
máy oke,0,0,0,0,0,0,0,0,0
dt ngon_lành hàng mượt đầy_đủ tai_nghe cáp sạc bảo_hành kích_hoạt hạn 1 rưỡi đt ngon giá rẻ tgd nhìu mua nha m n,0,0,0,0,0,0,0,0,0
"giao hàng nhanh cực_kỳ máy đẹp sắt nét moi chức_năng _____ "" _ đều ổn shop giao hàng đúng làm_việc shop lắm hôm đặc 1 tặng shop đắt tặng shop 5",0,0,0,0,0,0,0,0,0
giao hàng nhanh đong gói cẩn_thận chắc_chắn tem mác rõ_ràng se xủng hộ tiếp,0,0,0,0,0,0,0,0,0
hàng hãng giá tốt,0,0,0,0,1,1,0,0,0
máy đẹp đồng_tiền mong_đợi shop giao hàng chất_lượng đúng như quảng_cáo máy màu_sắc_đẹp màn_hình cảm_ứng êm_ái lướt mượt_mà ứng_dụng hoạt_động ổn_định hài_lòng vừa_ý shop,1,1,1,0,1,0,0,0,0
máy mượt tiền pin trâu,1,0,1,0,1,0,0,0,0
ok hàng chất_lượng,0,0,0,0,0,0,0,0,0
mua máy 2 shop uy_tín : ),0,0,0,0,0,0,1,0,0
shop giao hàng nhanh chất_lượng đúng như quảng_cáo chức_năng cơ_bản ổn_định màn_hình cảm_ứng nhạy màu_sắc_đẹp camera chụp hình sắt nét hài_lòng sản_phẩm phong_cách shop phục_vụ chuyên_nghiệp chế_độ hậu_mãi rõ_ràng shop,1,0,1,1,0,0,1,0,0
chất_lượng sản_phẩm tạm giá rẻ giao hàng hơi chậm,0,0,0,1,1,0,0,0,0
sản_phẩm hợp_lý giá tiền,0,0,0,0,1,0,0,0,0
ban_đầu mấy đứa đừng mua hàng shoppe lừa lắm không nge mua mua hộp đập mặt lừa tổ m : ) hàng chất_lượng giao hàng bao tốc_độ ^,0,0,0,0,0,0,0,0,0
máy đẹp dán cường_lực tặng ốp lưng sạc cáp tai_nghe đầy_đủ kiểm_tra hàng thanh_toán,0,1,0,0,0,0,0,1,0
hàng bạn_bè giới_thiệu đặt_hàng hàng test máy khui hàng bề_ngoài máy đẹp ứng_dụng chạy mượt màn_hình cảm_ứng oke camera sắc nét oke,1,1,1,0,0,0,0,0,0
máy đẹp shop giá_cả hợp_lý shop giao hàng nhanh đúng hẹn chất_lượng không chuẩn vừa_ý hài_lòng đồng_tiền bát gạo shop phục_vụ chuyên_nghiệp chế_độ hậu_mãi rõ_ràng an_tâm sản_phẩm giá 5sao,0,1,0,1,1,0,1,0,0
máy ổn mua 2,0,0,0,0,0,0,0,0,1
máy oke lắm 🥰,0,0,0,0,0,0,0,0,0
giao hàng nhanh máy đẹp nguyên seal khui máy mong shop nhiệt_tình máy tổng_quan shop tốt,0,1,0,1,0,1,1,0,0
camera oke lắm nha hình_ảnh video cung_cấp không hề miếng giả trân nhó 😙,1,0,0,0,0,0,0,0,0
hàng chưa trải nghiệm sản_phẩm chưa chất_lượng,0,0,0,0,0,0,0,0,0
máy không sạc không dây áp ọp shop không không nhắn bảo_hành 12 như ăn hẳn_hoi đức đời,0,0,0,0,0,0,0,0,0
điện_thoại đẹp rẻ thị_trường giao hàng nhanh ok 😘,0,1,0,1,1,0,0,0,0
tốt,0,0,0,0,0,0,0,0,0
shop dễ_thương uy_tín giao hàng đúng hẹn bề_ngoài máy 99 % ko trầy_xước máy cấu_hình mạnh_mẽ camera sắt nét phim lướt web game oke hài_lòng sản_phẩm phong_cách phục_vụ shop giới_thiệu bạn_bè người_thân ủng_hộ shop 5 *,1,1,0,1,0,0,1,0,0
pas,0,0,0,0,0,0,0,0,0
máy_đẹp mặt lưng keng dán cường_lực mh xung_quanh độ chai pin 92 % ios 14.3 nhập ccid như máy quốc_tế không sim ghép,1,1,0,0,0,0,0,0,0
tốt,0,0,0,0,0,0,0,0,0
shop điện_thoại đẹp hàng xong test máy sản_phẩm chuẩn ứng_dụng chạy êm_ru pin trâu lắm đặc tặng người_thân shop giảm_giá minh duyệt 5 shop dễ_thương,1,1,1,0,0,0,0,0,0
máy đẹp shop shop giao hàng đúng như quảng_cáo chức_năng hoạt_động tốt pin trâu game lướt web phim chạy mượt camera sắt nét cảm_ứng nhạy oke tiền shop đem cảm_giác dễ_chịu cầm sản_phẩm shop 5,1,1,1,0,1,0,0,0,0
sản_phẩm shop miêu_tả shop tư_vấn nhiệt_tình đầu chưa rom tiếng việt hơi ức h_chỏ đợi bản_quyền shop buôn may đắt,0,0,0,0,0,0,0,0,0
day không samsung s7 edge,0,0,0,0,0,0,0,0,0
shop tư_vấn nhiệt_tình sản_phẩm sầy sước một_chút nguyên seal chưa lỗi ủng_hộ shop,0,0,0,0,0,0,0,0,0
máy đầm màu đẹp cam đục lỗ hơi ám đen không bk máy máy mong shop giải_đáp cụm cam nhô len cam bảo_vệ một miếng dán màn_hình không bk cường_lực không pin 5k hao pin nhanh 1,1,0,0,0,0,0,0,0,0
máy_ok đẹp,0,1,0,0,0,0,0,0,0
hàng hãng giá tốt nhân_viên cskh nhiệt_tình yên_tâm mua hàng,0,0,0,0,1,1,1,0,0
tốt đẹp mạnh pin trâu,1,1,0,0,0,0,0,0,0
giao hàng nhanh hàng nguyên niêm_phong kích_hoạt bảo_hành 1,0,0,0,1,0,1,0,0,0
đều tốt,0,0,0,0,0,0,0,0,0
loại kiện đầy_đủ ok máy trầy pin không đấy chấp_nhận,0,1,0,0,0,0,0,1,0
máy ổn hình_như mất áp í,0,0,0,0,0,0,0,0,1
đầy_đủ combo sim shop tiếc kính cường_lực vỡ mất không,0,0,0,0,0,0,0,0,1
điện_thoại giá rẻ pin oke loa nghe rõ_ràng không dòng vỏ nhựa cầm nhẹ_tay phim dán màn_hình tốt,1,0,0,0,1,0,0,0,0
pin tốt hợp giá tiền like,1,0,0,0,0,0,0,0,0
máy đẹp lắm shop oi sản_phẩm test chức_năng cơ_bản hoạt_động tốt màn_hình cảm_ứng mượt_mà màu_sắc_đẹp rực_rỡ chụp ảnh sắt nét tuyệt_vời sản_phẩm tác vụ đều tốt mượt_mà nhân_viên shop nhiệt_tình giao hàng đúng hẹn,1,1,1,1,0,0,1,0,0
shop giao hàng nhanh hàng cấu_hình máy tạm đc đa_nhiệm chậm lag mua mẹ ok chủ_yếu nghe nhạc game ổn mấy game như bubg hơi lag nha,1,0,1,1,0,0,0,0,0
máy đẹp,0,0,0,0,0,0,0,0,1
may oke đẹp màu trắng giao màu đen ko_sao,0,0,0,0,0,0,0,0,0
sản_phẩm tuyệt_vời cám_ơn shop máy như hình đăng hơi chậm lâu_dài không giá tốt,0,0,0,0,0,0,0,0,1
điện_thoại zin nguyên bao_bọc cẩn_thận test máy ứng_dụng êm nhân_viên tư_vấn nhiệt_tình chuyên_nghiệp vừa_ý hài_lòng shop ... 5 * 👌,0,1,1,1,0,0,1,0,0
máy đẹp móp một_chút pin tốt phụ_kiện đầy_đủ cáp sạc hư máy ổn hi_vọng không lỗi,1,1,0,0,0,0,0,1,0
hàng tốt shop tư_vấn nhiệt_tình 😍,0,0,0,0,0,0,1,0,0
ok tốt rẻ shop giao hàng hài_lòng chất_lượng tốt máy màu_sắc rực_rỡ màn_hình đẹp cấu_hình mạnh_mẽ camera chụp ảnh nét êm_ái chức_năng cơ_bản hoạt_động tốt ổn_định giới_thiệu bạn_bè người_thân ủng_hộ shop,1,1,1,0,1,0,0,0,0
máy tốt chất_lượng đúng như quảng_cáo shop nhiệt_tình tu vấn chuyên_nghiệp hài_lòng sản_phẩm phong_cách phục_vụ shop,0,0,0,0,0,0,0,0,0
sản_phẩm tạm_thời tạm,0,0,0,0,0,0,0,0,1
máy đẹp lắm shop chất_lượng đúng như shop quảng_bá chức_năng cơ_bản ổn_định màn_hình màu_sắc_đẹp cầm máy sướng lắm ủng_hộ shop tiếp đơn hàng ủng_hộ an_tâm sản_phẩm shop,1,1,1,0,0,0,0,0,0
tuyệt hình_thức chuẩn ứng_dụng mượt màn_hình sắc nét cấu_hình mạnh mạng choi fb zalo game shop ủng_hộ shop sản shop,0,0,0,0,0,0,0,0,0
hàng ổn hơi xước nhẹ,0,1,0,0,0,0,0,0,0
shop uy_tín giao hàng đúng hẹn sản_phẩm_chất_lượng tốt giá_cả hợp_lý chế_độ bảo_hành rõ_ràng hài_lòng vừa_ý 5,0,0,0,1,1,0,1,0,0
"giao hàng vòng tuần hàng nguyên màn_hình 6 "" 4 hơi mong chất_lượng tốt",0,1,0,1,0,1,0,0,0
mua ipad4 máy chạy ổn chưa hiện_tượng chủ shop nhiệt_tình giao hàng nhanh đóng_gói cẩn_thận,0,0,0,1,0,0,1,0,0
máy_nguyên zin bóc hộp ok,0,1,0,0,0,0,0,0,0
thank shop điện_thoại tốt,0,1,0,0,0,0,0,0,0
đều ổn ngoại_trừ giao hàng,0,0,0,1,0,0,0,0,0
máy chuẩn chất_lượng tốt,0,0,0,0,0,0,0,0,1
máy tốt_đẹp hài_lòng shop phục_vụ chuyên_nghiệp,0,1,0,0,0,0,1,0,0
2 rò màn_hình mất áp_suất shop nhiệt_tình gửi hàng đúng màu máy ổn tầm giá chúc shop buôn may đắt shop !,1,0,0,0,0,0,1,0,0
sản_phẩm đẹp zin nguyên chất_lượng tốt hình_ảnh màu đẹp hợp_lý nhân_viên shop phục_vụ tâm khách_hàng shop giới_thiệu bạn_bè người_thân ủng_hộ shop chúc shop đắt 5 *,1,1,0,0,1,0,1,0,0
shop giao hàng đúng hẹn máy đẹp ít xước,0,1,0,1,0,0,0,0,0
không miếng dán màn_hình shop cẩn_thận xíu nha tiền,0,0,0,0,1,0,0,0,0
chuẩn nha anh_em shop giao hàng nhanh chất_lượng đúng như quảng_bá máy đẹp long_lanh màn_hình màu_sắc rực_rỡ như mong_đợi chức_năng chạy mượt ổn_định camera chụp hình tuyệt_vời sản_phẩm tốt hài_lòng lắm shop uy_tín shopee ủng_hộ,1,1,1,1,0,0,0,0,0
hài_lòng sản_phẩm giao hàng nhanh đóng_gói cẩn_thận ủng_hộ tiếp shop_nek,0,0,0,1,0,0,0,0,0
giao hàng điện_thoại chưa chưa đc giá sale hợp_lý,0,0,0,0,0,0,0,0,0
2 oke tầm giá lâu_dài không sop 5 * sop động_lực 😊,0,0,0,0,0,0,0,0,0
đúng như shop quảng_bá sản_phẩm đẹp chất_lượng không chê hoàn_thiện shop uy_tín giao hàng đúng hẹn sản_phẩm đúng hàng hãng hài_lòng vừa_ý an_tâm sản_phẩm shop shopee shop 5,0,1,0,1,0,1,0,0,0
hàng cũ không main không hàng thay vỏ không trùng imei vỏ ọp_ẹp bụi vân mặt kính màn_hình,0,0,0,0,0,0,0,0,1
giao hàng nhanh hộp niêm_phong ok shop uy_tín ful box trải nghiệm tiếp,0,1,0,1,0,0,1,0,0
oke mua học máy lag đời cũ,0,0,1,0,0,0,0,0,0
1 tuần nhận_xét như : máy êm mượt camera tốt cấu_hình mua test 7 máy mượt_mà chiến game game online đòi_hỏi đồ_họa không hiện_tượng giật lát máy tác vụ cơ_bản bàn máy cầm đẹp chắc_tay,0,0,0,0,0,0,0,0,0
sản_phẩm_chất_lượng tốt loa nghe sóng khoẻ máy cộng pin cộng sạc nguyên seal sạc tốt ship hàng nhanh ủng_hộ shop,1,0,0,1,0,1,0,1,0
2 mua hàng chuẩn oke máy 1 pin hao hơi nhanh gắng phát_huy,1,0,0,0,0,0,0,0,0
sản_phẩm đẹp chất_lượng tốt hình_ảnh màu đẹp hợp_lý máy shop giao sản_phẩm đúng như quảng_cáo 5 shop,1,1,0,0,1,0,0,0,0
không chê,0,0,0,0,0,0,0,0,1
máy đẹp zin keng cực máy siêu pin 98 % hài_lòng đồng tội loa dè nhìu oke,1,1,0,0,1,0,0,0,0
điện_thoại túi_tiền,0,0,0,0,1,0,0,0,0
hàng tốt_đẹp không lỗi đầu lắp sim nhập mạng không thành,0,1,0,0,0,0,0,0,0
nguyên siu đẹp mướt_mơ cài_đặt 1 cơ_bản đêm mất_ngủ test máy,0,0,0,0,0,0,0,0,0
máy 1 tuần ban_đầu ổn sạc pin chừng 70 % báo sạc máy báo nóng pin liên_tục rút 1 sạc đc chán,0,0,0,0,0,0,0,0,1
sản_phẩm ok tiếc không tai_nghe đi kèm shop phản_hồi nhanh nhiệt siêu sale mua 1,0,0,0,0,0,0,1,1,0
test 1 oke đầu pin 16 % sập pin tụt hơi nhanh giá không casc chức_năng ok cài ứng_dụng hạn_chế chạy ứng_dụng ok tầm giá lựa_chọn tuyệt_vời thanks_shop,0,0,0,0,0,0,0,0,0
sản_phẩm đẹp như mô_tả shop đóng_gói chắc_chắn tư_vấn nhiệt_tình ủng_hộ shop tiếp,0,1,0,1,0,0,1,0,0
thanks shop samsung store hàng hãng chất_lượng oke,0,0,0,0,0,1,0,0,0
oke,0,0,0,0,0,0,0,0,0
chất_lượng tuyệt_vời shop 99 %,0,0,0,0,0,0,0,0,1
shop giao hàng nhanh chất_lượng sản_phẩm oke nha,0,0,0,0,0,0,0,0,0
chất_lượng tuyệt_vời tốt như mong_đợi thiết_kế mẫu đẹp cứng_cáp cầm dễ_chịu chắc_chắn máy mỏng giá_cả hợp_lý chụp hình ok. cấu_hình mạnh liên_quân pugb mobilet muợt mấy không nóng phim màn_hình lớn,1,1,0,0,1,0,0,0,0
tuyệt chất_lượng tốt đúng như shop quảng_bá hoàn_thiện chi_tiết shop uy_tín giao hàng đúng hẹn sản_phẩm đẹp không chê hài_lòng lắm giới_thiệu bạn_bè người_thân ủng_hộ shop,0,0,0,1,0,0,1,0,0
hàng ok hãng chất_lượng trải nghiệm shop phục_vụ tốt giao hàng nhanh,0,0,0,1,0,1,1,0,0
shop nhiệt_tình hàng đẹp chất_lượng,0,1,0,0,0,0,1,0,0
máy tốt game oke chờ up tiếng việt nhận_xét,0,0,0,0,0,0,0,0,0
tuyệt_vời * * * * *,0,0,0,0,0,0,0,0,0
/ / hàng nguyên niêm_phong chát tốt ah ủng_hộ shop,0,0,0,0,0,0,0,0,0
máy ổn tầm giá 3 mua máy shop yên_tâm chất_lượng sản_phẩm shop,0,0,0,0,0,0,0,0,1
đt shop tư_vấn nhanh shop 5 lười chụp ảnh minh_hoạ,0,1,0,0,0,0,1,0,0
hình_thức ổn máy ít xước,0,1,0,0,0,0,0,0,0
đẹp sản_phẩm đồng_tiền shop giao hàng chất_lượng tốt đúng như quảng_cáo test chức_năng cơ_bản ổn_định màu_sắc rực_rỡ cảm_ứng nhạy hài_lòng chất_lượng ủng_hộ shop,1,1,1,0,1,0,0,0,0
sản_phẩm đẹp xài thử chức_năng oke bộ_nhớ trống 6gb xài thẻ_nhớ gắn sim nghe gọi oke,0,1,0,0,0,0,0,0,0
màn hơi ám vàng trái tạm chấp_nhận,1,0,0,0,0,0,0,0,0
giao hàng nhanh đúng mẫu đúng màu nguyên seal phụ_kiện đầy_đủ,0,1,0,1,0,1,0,1,0
chất_lượng máy ok pin cũ chai tụt pin nhanh không sạc hơi ( cục sạc kèm update phần_mềm mi tốt tư_vấn chậm không nhiệt_tình lắm không lỡ bảo_hành như,1,0,0,0,0,0,1,0,0
tuyệt_vời hài_lòng shop đẹp lắm,0,0,0,0,0,0,0,0,0
ok tốt sản_phẩm đúng chất_lượng shop thân_thiện đóng_gói tốt,0,0,0,1,0,0,1,0,0
tận_tình 10,0,0,0,0,0,0,1,0,0
loa phát_âm_lượng dòng sản_phẩm giá mua sale sản_phẩm,1,0,0,0,0,0,0,0,0
máy chạy nhanh mượt pin tốt tốt không bền không mua,1,0,1,0,0,0,0,0,0
máy đẹp lắm test chức_năng hoạt_động ổn_định màn_hình cảm_ứng nhạy màu_sắc rực_rỡ camera chụp hình sắt nét cấu_hình mạnh_mẽ mạng lướt web game oke sản_phẩm hoàn_thiện shop uy_tín giao hàng đúng như quảng_bá nhân_viên nhiệt_tình phục_vụ,1,1,1,0,0,0,1,0,0
máy đẹp ngon chức_năng hoạt_động ổn_định shop giao hàng nhanh nhân_viên tư_vấn nhiệt_tình an_tâm sản_phẩm shop,0,1,1,1,0,0,1,0,0
very goodquá đẹp máy kết_cấu hoàn_thiện bề_ngoài chảnh cấu_hình mạnh_mẽ chuẩn máy 5 an_tâm chức_năng hoạt_động ổn_định shop uy_tín giao hàng đúng như quảng_bá hài_lòng lắm sản_phẩm ủng_hộ 10 chất_lượng,0,0,0,0,0,0,0,0,0
hài_lòng máy chất_lượng ok shop giao hàng_hỏa_tốc chủ shop tư_vấn nhiệt_tình thân_thiện chu_đáo shipper giao hàng nhiệt_tình chờ 15 phút sản_phẩm đúng như mô_tả chiến game ngon máy cầm gọn đóng_gói đẹp chắc_chắn một vết xước,0,1,1,1,0,0,1,0,0
sảm phẩm_chất_lượng lắm chưa lỗi shop tốt,0,0,0,0,0,0,1,0,0
cũ nhèm bữa đứt màn_hình đem tiệm người_ta cháy mạch điện rẻ,1,1,0,0,0,0,0,0,0
hàng chất_lượng lắm shop ! mẫu_mã đẹp giá hợp_lý shop dt,0,1,0,0,1,0,0,0,0
máy_nguyên niêm_phong mướt pin ổn 5 *,1,0,0,0,0,1,0,0,0
đẹp chat nhanh rẻ,0,0,0,0,0,0,0,0,0
chất_lượng đúng chuẩn kết_cấu hoàn_hảo hài_lòng lắm sản_phẩm cấu_hình mạnh_mẽ màu_sắc rực_rỡ chức_năng cơ_bản ổn_định shop uy_tín giao hàng nhanh nhân_viên tư_vấn nhiệt_tình chế_độ bảo_hành rõ_ràng an_tâm sản_phẩm,1,1,1,0,0,0,1,0,0
máy chạy tốt giao nhanh,0,1,1,1,0,0,0,0,0
tạm_thời chạy oke theo_dõi tiếp,0,0,0,0,0,0,0,0,1
tiền ae,0,0,0,0,0,0,0,0,1
lỗi_micro,0,0,0,0,0,0,0,0,1
shop giao hàng máy ful box vết xước máy n,0,0,0,0,0,0,0,0,0
hình_thức ok giá rẻ ! hài_lòng,0,1,0,0,1,0,0,0,0
máy đẹp shop nhiệt_tình,0,1,0,0,0,0,1,0,0
